0 12
0.0011111111 13.155556
0.0022222222 14.311111
0.0033333333 15.466667
0.0044444444 16.622222
0.0055555556 17.777778
0.0066666667 18.933333
0.0077777778 20.088889
0.0088888889 21.244444
0.01 22.4
